run,split,step,metric,value
Reward v2,train,12,actor/grad_norm,4.342983245849609
Reward v2,train,12,perf/mfu/actor,0.0
Reward v2,train,12,perf/max_memory_allocated_gb,62.04051065444946
Reward v2,train,12,perf/max_memory_reserved_gb,70.203125
Reward v2,train,12,perf/cpu_memory_used_gb,386.84699630737305
Reward v2,train,12,actor/lr,1e-06
Reward v2,train,12,training/global_step,12.0
Reward v2,train,12,training/epoch,0.0
Reward v2,train,12,critic/score/mean,0.3668496012687683
Reward v2,train,12,critic/score/max,1.0819672346115112
Reward v2,train,12,critic/score/min,0.0
Reward v2,train,12,critic/rewards/mean,0.3668496012687683
Reward v2,train,12,critic/rewards/max,1.0819672346115112
Reward v2,train,12,critic/rewards/min,0.0
Reward v2,train,12,critic/true_reward/mean,0.3668496012687683
Reward v2,train,12,critic/true_reward/max,1.0819672346115112
Reward v2,train,12,critic/true_reward/min,0.0
Reward v2,train,12,critic/advantages/max,1.4999970197677612
Reward v2,train,12,critic/advantages/min,-1.4999266862869263
Reward v2,train,12,critic/advantages/mean,-0.27844932675361633
Reward v2,train,12,critic/advantages/std,0.7366111278533936
Reward v2,train,12,critic/advantages/abs_mean,0.724065363407135
Reward v2,train,12,critic/advantages/extreme_count,0.0
Reward v2,train,12,critic/advantages/abs_max,1.4999970197677612
Reward v2,train,12,critic/returns/max,1.4999970197677612
Reward v2,train,12,critic/returns/min,-1.4999266862869263
Reward v2,train,12,critic/returns/mean,-0.27844932675361633
Reward v2,train,12,response_length/mean,354.7109375
Reward v2,train,12,response_length/max,1024.0
Reward v2,train,12,response_length/min,142.0
Reward v2,train,12,response_length/clip_ratio,0.0625
Reward v2,train,12,response_length_non_aborted/mean,354.7109375
Reward v2,train,12,response_length_non_aborted/max,1024.0
Reward v2,train,12,response_length_non_aborted/min,142.0
Reward v2,train,12,response_length_non_aborted/clip_ratio,0.0625
Reward v2,train,12,response/aborted_ratio,0.0
Reward v2,train,12,prompt_length/mean,354.3125
Reward v2,train,12,prompt_length/max,372.0
Reward v2,train,12,prompt_length/min,343.0
Reward v2,train,12,prompt_length/clip_ratio,0.0
Reward v2,train,12,num_turns/min,4.0
Reward v2,train,12,num_turns/max,8.0
Reward v2,train,12,num_turns/mean,4.859375
Reward v2,train,12,reward_v2/answer_reward/mean,0.325390625
Reward v2,train,12,reward_v2/marginal_evidence_reward/mean,0.53515625
Reward v2,train,12,reward_v2/current_beta/mean,0.0819672131147541
Reward v2,train,12,reward_v2/wasted_search_count/mean,0.359375
Reward v2,train,12,reward_v2/wasted_search_penalty/mean,0.0024062500000000004
Reward v2,train,12,reward_v2/total_reward/mean,0.36684964139344267
Reward v2,train,12,reward_v2/search_count/mean,1.4296875
Reward v2,train,12,reward_v2/useful_search_count/mean,1.0703125
Reward v2,train,12,reward_v2/unique_support_count/mean,1.0703125
Reward v2,train,12,reward_v2/multi_search/mean,0.3125
Reward v2,train,12,reward_v2/evidence_gain_per_search/mean,0.392578125
Reward v2,train,12,reward_v2/repeated_search_count/mean,0.0390625
Reward v2,train,12,timing_s/start_profile,5.2692368626594543e-05
Reward v2,train,12,timing_s/agent_loop/generate_sequences/min,1.1978608705103397
Reward v2,train,12,timing_s/agent_loop/generate_sequences/max,62.488359816372395
Reward v2,train,12,timing_s/agent_loop/generate_sequences/mean,5.863657257854356
Reward v2,train,12,timing_s/agent_loop/tool_calls/min,0.000594060868024826
Reward v2,train,12,timing_s/agent_loop/tool_calls/max,0.01059824787080288
Reward v2,train,12,timing_s/agent_loop/tool_calls/mean,0.003108114586211741
Reward v2,train,12,timing_s/agent_loop/slowest/generate_sequences,62.488359816372395
Reward v2,train,12,timing_s/agent_loop/slowest/tool_calls,0.0021787919104099274
Reward v2,train,12,timing_s/agent_loop/slowest/prompt_length,351.0
Reward v2,train,12,timing_s/agent_loop/slowest/response_length,1024.0
Reward v2,train,12,timing_s/gen,73.76046518422663
Reward v2,train,12,timing_s/reward,0.040975719690322876
Reward v2,train,12,timing_s/old_log_prob,52.767866468057036
Reward v2,train,12,timing_s/ref,58.27797335013747
Reward v2,train,12,timing_s/adv,0.0068124886602163315
Reward v2,train,12,timing_s/update_actor,225.52702044695616
Reward v2,train,12,timing_s/dump_rollout_generations,0.11939922720193863
Reward v2,train,12,timing_s/step,410.5209058970213
Reward v2,train,12,timing_s/stop_profile,4.5923516154289246e-05
Reward v2,train,12,timing_per_token_ms/gen,1.6245724992671549
Reward v2,train,12,timing_per_token_ms/update_actor,2.4850093157066406
Reward v2,train,12,timing_per_token_ms/ref,0.6421461445665525
Reward v2,train,12,timing_per_token_ms/adv,7.506460977594988e-05
Reward v2,train,12,perf/total_num_tokens,90755.0
Reward v2,train,12,perf/time_per_step,410.5209058970213
Reward v2,train,12,perf/throughput,55.26819626986658
Reward v2,train,13,total_reward,0.4354313951502732
Reward v2,train,13,total_reward_std,0.4395569701429301
Reward v2,train,13,answer_reward,0.38548177083333335
Reward v2,train,13,answer_reward_std,0.4305488422945554
Reward v2,train,13,task_reward,0.38548177083333335
Reward v2,train,13,task_reward_std,0.4305488422945554
Reward v2,train,13,marginal_evidence_reward,0.640625
Reward v2,train,13,current_beta,0.08032786885245902
Reward v2,train,13,wasted_search_penalty,0.0015104166666666666
Reward v2,train,13,search_count,1.53125
Reward v2,train,13,useful_search_count,1.28125
Reward v2,train,13,wasted_search_count,0.25
Reward v2,train,13,unique_support_count,1.28125
Reward v2,train,13,multi_search,0.4609375
Reward v2,train,13,evidence_gain_per_search,0.4440104166666667
Reward v2,train,13,repeated_search_count,0.0
Reward v2,train,13,em,0.3125
Reward v2,train,13,f1,0.45846354166666664
Reward v2,train,13,valid_answer,0.921875
Reward v2,train,13,zero_variance_group_ratio,0.375
Reward v2,train,13,trajectory_count,128.0
Reward v2,train,13,group_count,32.0
Reward v2,train,13,actor/entropy,0.03741917014122009
Reward v2,train,13,actor/pg_clipfrac,0.0
Reward v2,train,13,actor/ppo_kl,0.0
Reward v2,train,13,actor/pg_clipfrac_lower,0.0
Reward v2,train,13,actor/kl_loss,0.003799706953941495
Reward v2,train,13,actor/kl_coef,0.0010000000000000005
Reward v2,train,13,actor/pg_loss,8.982397048384883e-09
Reward v2,train,13,actor/grad_norm,3.429960012435913
Reward v2,train,13,perf/mfu/actor,0.0
Reward v2,train,13,perf/max_memory_allocated_gb,62.04051065444946
Reward v2,train,13,perf/max_memory_reserved_gb,70.203125
Reward v2,train,13,perf/cpu_memory_used_gb,387.38471508026123
Reward v2,train,13,actor/lr,1e-06
Reward v2,train,13,training/global_step,13.0
Reward v2,train,13,training/epoch,0.0
Reward v2,train,13,critic/score/mean,0.4354313910007477
Reward v2,train,13,critic/score/max,1.0803278684616089
Reward v2,train,13,critic/score/min,0.0
Reward v2,train,13,critic/rewards/mean,0.4354313910007477
Reward v2,train,13,critic/rewards/max,1.0803278684616089
Reward v2,train,13,critic/rewards/min,0.0
Reward v2,train,13,critic/true_reward/mean,0.4354313910007477
Reward v2,train,13,critic/true_reward/max,1.0803278684616089
Reward v2,train,13,critic/true_reward/min,0.0
Reward v2,train,13,critic/advantages/max,1.4999959468841553
Reward v2,train,13,critic/advantages/min,-1.4999970197677612
Reward v2,train,13,critic/advantages/mean,-0.040787097066640854
Reward v2,train,13,critic/advantages/std,0.9647794961929321
Reward v2,train,13,critic/advantages/abs_mean,0.8817840218544006
Reward v2,train,13,critic/advantages/extreme_count,0.0
Reward v2,train,13,critic/advantages/abs_max,1.4999970197677612
Reward v2,train,13,critic/returns/max,1.4999959468841553
Reward v2,train,13,critic/returns/min,-1.4999970197677612
Reward v2,train,13,critic/returns/mean,-0.040787097066640854
Reward v2,train,13,response_length/mean,330.734375
Reward v2,train,13,response_length/max,1024.0
Reward v2,train,13,response_length/min,154.0
Reward v2,train,13,response_length/clip_ratio,0.0078125
Reward v2,train,13,response_length_non_aborted/mean,330.734375
Reward v2,train,13,response_length_non_aborted/max,1024.0
Reward v2,train,13,response_length_non_aborted/min,154.0
Reward v2,train,13,response_length_non_aborted/clip_ratio,0.0078125
Reward v2,train,13,response/aborted_ratio,0.0
Reward v2,train,13,prompt_length/mean,353.6875
Reward v2,train,13,prompt_length/max,369.0
Reward v2,train,13,prompt_length/min,345.0
Reward v2,train,13,prompt_length/clip_ratio,0.0
Reward v2,train,13,num_turns/min,4.0
Reward v2,train,13,num_turns/max,8.0
Reward v2,train,13,num_turns/mean,5.0625
Reward v2,train,13,reward_v2/answer_reward/mean,0.38548177083333335
Reward v2,train,13,reward_v2/marginal_evidence_reward/mean,0.640625
Reward v2,train,13,reward_v2/current_beta/mean,0.08032786885245899
Reward v2,train,13,reward_v2/wasted_search_count/mean,0.25
Reward v2,train,13,reward_v2/wasted_search_penalty/mean,0.0015104166666666666
Reward v2,train,13,reward_v2/total_reward/mean,0.4354313951502732
Reward v2,train,13,reward_v2/search_count/mean,1.53125
Reward v2,train,13,reward_v2/useful_search_count/mean,1.28125
Reward v2,train,13,reward_v2/unique_support_count/mean,1.28125
Reward v2,train,13,reward_v2/multi_search/mean,0.4609375
Reward v2,train,13,reward_v2/evidence_gain_per_search/mean,0.4440104166666667
Reward v2,train,13,reward_v2/repeated_search_count/mean,0.0
Reward v2,train,13,timing_s/start_profile,6.264820694923401e-05
Reward v2,train,13,timing_s/agent_loop/generate_sequences/min,1.3161334581673145
Reward v2,train,13,timing_s/agent_loop/generate_sequences/max,54.95306674391031
Reward v2,train,13,timing_s/agent_loop/generate_sequences/mean,2.556699962282437
Reward v2,train,13,timing_s/agent_loop/tool_calls/min,0.00067896768450737
Reward v2,train,13,timing_s/agent_loop/tool_calls/max,0.008538508787751198
Reward v2,train,13,timing_s/agent_loop/tool_calls/mean,0.0027017392276320606
Reward v2,train,13,timing_s/agent_loop/slowest/generate_sequences,54.95306674391031
Reward v2,train,13,timing_s/agent_loop/slowest/tool_calls,0.0022413190454244614
Reward v2,train,13,timing_s/agent_loop/slowest/prompt_length,350.0
Reward v2,train,13,timing_s/agent_loop/slowest/response_length,1024.0
Reward v2,train,13,timing_s/gen,65.91434366814792
Reward v2,train,13,timing_s/reward,0.04743100702762604
Reward v2,train,13,timing_s/old_log_prob,53.49852452427149
Reward v2,train,13,timing_s/ref,59.78590786270797
Reward v2,train,13,timing_s/adv,0.004821520298719406
Reward v2,train,13,timing_s/update_actor,224.99185032770038
Reward v2,train,13,timing_s/dump_rollout_generations,0.07503210008144379
Reward v2,train,13,timing_s/step,404.33829121664166
Reward v2,train,13,timing_s/stop_profile,6.229989230632782e-05
Reward v2,train,13,timing_per_token_ms/gen,1.5570072203937242
Reward v2,train,13,timing_per_token_ms/update_actor,2.568224212128169
Reward v2,train,13,timing_per_token_ms/ref,0.6824407901594408
Reward v2,train,13,timing_per_token_ms/adv,5.503641644087626e-05
Reward v2,train,13,perf/total_num_tokens,87606.0
Reward v2,train,13,perf/time_per_step,404.33829121664166
Reward v2,train,13,perf/throughput,54.16627728751351
Reward v2,train,14,total_reward,0.2995978056693989
Reward v2,train,14,total_reward_std,0.4240893673692565
Reward v2,train,14,answer_reward,0.2571614583333333
Reward v2,train,14,answer_reward_std,0.41711269665281636
Reward v2,train,14,task_reward,0.2571614583333333
Reward v2,train,14,task_reward_std,0.41711269665281636
Reward v2,train,14,marginal_evidence_reward,0.54296875
Reward v2,train,14,current_beta,0.07868852459016394
Reward v2,train,14,wasted_search_penalty,0.0002890625
Reward v2,train,14,search_count,1.3046875
Reward v2,train,14,useful_search_count,1.0859375
Reward v2,train,14,wasted_search_count,0.21875
Reward v2,train,14,unique_support_count,1.0859375
Reward v2,train,14,multi_search,0.2421875
Reward v2,train,14,evidence_gain_per_search,0.4381510416666667
Reward v2,train,14,repeated_search_count,0.0390625
Reward v2,train,14,em,0.234375
Reward v2,train,14,f1,0.2799479166666667
Reward v2,train,14,valid_answer,0.609375
Reward v2,train,14,zero_variance_group_ratio,0.4375
Reward v2,train,14,trajectory_count,128.0
Reward v2,train,14,group_count,32.0
Reward v2,train,14,actor/entropy,0.03114166669547558
Reward v2,train,14,actor/pg_clipfrac,0.0
Reward v2,train,14,actor/ppo_kl,0.0
Reward v2,train,14,actor/pg_clipfrac_lower,0.0
Reward v2,train,14,actor/kl_loss,0.00865080630855175
Reward v2,train,14,actor/kl_coef,0.0010000000000000005
Reward v2,train,14,actor/pg_loss,4.94765117764473e-10
Reward v2,train,14,actor/grad_norm,4.082822322845459
Reward v2,train,14,perf/mfu/actor,0.0
Reward v2,train,14,perf/max_memory_allocated_gb,62.04051065444946
Reward v2,train,14,perf/max_memory_reserved_gb,70.203125
Reward v2,train,14,perf/cpu_memory_used_gb,388.34509563446045
Reward v2,train,14,actor/lr,1e-06
Reward v2,train,14,training/global_step,14.0
Reward v2,train,14,training/epoch,0.0
Reward v2,train,14,critic/score/mean,0.299597829580307
Reward v2,train,14,critic/score/max,1.0786885023117065
Reward v2,train,14,critic/score/min,0.0
Reward v2,train,14,critic/rewards/mean,0.299597829580307
Reward v2,train,14,critic/rewards/max,1.0786885023117065
Reward v2,train,14,critic/rewards/min,0.0
Reward v2,train,14,critic/true_reward/mean,0.299597829580307
Reward v2,train,14,critic/true_reward/max,1.0786885023117065
Reward v2,train,14,critic/true_reward/min,0.0
Reward v2,train,14,critic/advantages/max,1.4999971389770508
Reward v2,train,14,critic/advantages/min,-1.4999971389770508
Reward v2,train,14,critic/advantages/mean,-0.37176886200904846
Reward v2,train,14,critic/advantages/std,0.6250238418579102
Reward v2,train,14,critic/advantages/abs_mean,0.676810085773468
Reward v2,train,14,critic/advantages/extreme_count,0.0
Reward v2,train,14,critic/advantages/abs_max,1.4999971389770508
Reward v2,train,14,critic/returns/max,1.4999971389770508
Reward v2,train,14,critic/returns/min,-1.4999971389770508
Reward v2,train,14,critic/returns/mean,-0.37176886200904846
Reward v2,train,14,response_length/mean,372.3359375
Reward v2,train,14,response_length/max,1024.0
Reward v2,train,14,response_length/min,48.0
Reward v2,train,14,response_length/clip_ratio,0.0859375
Reward v2,train,14,response_length_non_aborted/mean,372.3359375
Reward v2,train,14,response_length_non_aborted/max,1024.0
Reward v2,train,14,response_length_non_aborted/min,48.0
Reward v2,train,14,response_length_non_aborted/clip_ratio,0.0859375
Reward v2,train,14,response/aborted_ratio,0.0
Reward v2,train,14,prompt_length/mean,356.21875
Reward v2,train,14,prompt_length/max,404.0
Reward v2,train,14,prompt_length/min,344.0
Reward v2,train,14,prompt_length/clip_ratio,0.0
Reward v2,train,14,num_turns/min,2.0
Reward v2,train,14,num_turns/max,8.0
Reward v2,train,14,num_turns/mean,4.609375
Reward v2,train,14,reward_v2/answer_reward/mean,0.25716145833333337
Reward v2,train,14,reward_v2/marginal_evidence_reward/mean,0.54296875
Reward v2,train,14,reward_v2/current_beta/mean,0.07868852459016393
Reward v2,train,14,reward_v2/wasted_search_count/mean,0.21875
Reward v2,train,14,reward_v2/wasted_search_penalty/mean,0.00028906250000000004
Reward v2,train,14,reward_v2/total_reward/mean,0.2995978056693989
Reward v2,train,14,reward_v2/search_count/mean,1.3046875
Reward v2,train,14,reward_v2/useful_search_count/mean,1.0859375
Reward v2,train,14,reward_v2/unique_support_count/mean,1.0859375
Reward v2,train,14,reward_v2/multi_search/mean,0.2421875
Reward v2,train,14,reward_v2/evidence_gain_per_search/mean,0.4381510416666667
Reward v2,train,14,reward_v2/repeated_search_count/mean,0.0390625
Reward v2,train,14,timing_s/start_profile,7.241405546665192e-05
Reward v2,train,14,timing_s/agent_loop/generate_sequences/min,1.1824896428734064
Reward v2,train,14,timing_s/agent_loop/generate_sequences/max,66.1375404112041
Reward v2,train,14,timing_s/agent_loop/generate_sequences/mean,7.268757520607323
Reward v2,train,14,timing_s/agent_loop/tool_calls/min,0.0
Reward v2,train,14,timing_s/agent_loop/tool_calls/max,0.01218605600297451
Reward v2,train,14,timing_s/agent_loop/tool_calls/mean,0.002377274722675793
Reward v2,train,14,timing_s/agent_loop/slowest/generate_sequences,66.1375404112041
Reward v2,train,14,timing_s/agent_loop/slowest/tool_calls,0.0
Reward v2,train,14,timing_s/agent_loop/slowest/prompt_length,404.0
Reward v2,train,14,timing_s/agent_loop/slowest/response_length,1024.0
Reward v2,train,14,timing_s/gen,77.56469549424946
Reward v2,train,14,timing_s/reward,0.051728347316384315
Reward v2,train,14,timing_s/old_log_prob,53.3491949159652
Reward v2,train,14,timing_s/ref,57.2145864777267
Reward v2,train,14,timing_s/adv,0.004512462764978409
Reward v2,train,14,timing_s/update_actor,226.6147660948336
Reward v2,train,14,timing_s/dump_rollout_generations,0.08941026777029037
Reward v2,train,14,timing_s/step,414.9124977886677
Reward v2,train,14,timing_s/stop_profile,5.2055343985557556e-05
Reward v2,train,14,timing_per_token_ms/gen,1.6274931386359233
Reward v2,train,14,timing_per_token_ms/update_actor,2.430054861346133
Reward v2,train,14,timing_per_token_ms/ref,0.6135283521283224
Reward v2,train,14,timing_per_token_ms/adv,4.838842705461808e-05
Reward v2,train,14,perf/total_num_tokens,93255.0
Reward v2,train,14,perf/time_per_step,414.9124977886677
Reward v2,train,14,perf/throughput,56.1895583388155
Reward v2,train,15,total_reward,0.3653008133857263
Reward v2,train,15,total_reward_std,0.4367041764520836
Reward v2,train,15,answer_reward,0.3245318223443223
Reward v2,train,15,answer_reward_std,0.4240176285323218
Reward v2,train,15,task_reward,0.3245318223443223
Reward v2,train,15,task_reward_std,0.4240176285323218
Reward v2,train,15,marginal_evidence_reward,0.54296875
Reward v2,train,15,current_beta,0.07704918032786885
Reward v2,train,15,wasted_search_penalty,0.0010663060897435897
Reward v2,train,15,search_count,1.453125
Reward v2,train,15,useful_search_count,1.0859375
Reward v2,train,15,wasted_search_count,0.3671875
Reward v2,train,15,unique_support_count,1.0859375
Reward v2,train,15,multi_search,0.359375
Reward v2,train,15,evidence_gain_per_search,0.4010416666666667
Reward v2,train,15,repeated_search_count,0.0234375
Reward v2,train,15,em,0.265625
Reward v2,train,15,f1,0.3834386446886447
Reward v2,train,15,valid_answer,0.890625
Reward v2,train,15,zero_variance_group_ratio,0.34375
Reward v2,train,15,trajectory_count,128.0
Reward v2,train,15,group_count,32.0
Reward v2,train,15,actor/entropy,0.0490601509809494
Reward v2,train,15,actor/pg_clipfrac,0.0
Reward v2,train,15,actor/ppo_kl,0.0
Reward v2,train,15,actor/pg_clipfrac_lower,0.0
Reward v2,train,15,actor/kl_loss,0.0039021643304550935
Reward v2,train,15,actor/kl_coef,0.0010000000000000005
Reward v2,train,15,actor/pg_loss,-2.1827872842550278e-11
Reward v2,train,15,actor/grad_norm,4.435821533203125
Reward v2,train,15,perf/mfu/actor,0.0
Reward v2,train,15,perf/max_memory_allocated_gb,62.04051065444946
Reward v2,train,15,perf/max_memory_reserved_gb,70.203125
Reward v2,train,15,perf/cpu_memory_used_gb,387.26264572143555
Reward v2,train,15,actor/lr,1e-06
Reward v2,train,15,training/global_step,15.0
Reward v2,train,15,training/epoch,0.0
Reward v2,train,15,critic/score/mean,0.36530083417892456
Reward v2,train,15,critic/score/max,1.0770491361618042
Reward v2,train,15,critic/score/min,0.0
Reward v2,train,15,critic/rewards/mean,0.36530083417892456
Reward v2,train,15,critic/rewards/max,1.0770491361618042
Reward v2,train,15,critic/rewards/min,0.0
Reward v2,train,15,critic/true_reward/mean,0.36530083417892456
Reward v2,train,15,critic/true_reward/max,1.0770491361618042
Reward v2,train,15,critic/true_reward/min,0.0
Reward v2,train,15,critic/advantages/max,1.4999970197677612
Reward v2,train,15,critic/advantages/min,-1.4999971389770508
Reward v2,train,15,critic/advantages/mean,-0.07247132807970047
Reward v2,train,15,critic/advantages/std,0.8990266919136047
Reward v2,train,15,critic/advantages/abs_mean,0.8392576575279236
Reward v2,train,15,critic/advantages/extreme_count,0.0
Reward v2,train,15,critic/advantages/abs_max,1.4999971389770508
Reward v2,train,15,critic/returns/max,1.4999970197677612
Reward v2,train,15,critic/returns/min,-1.4999971389770508
Reward v2,train,15,critic/returns/mean,-0.07247132807970047
Reward v2,train,15,response_length/mean,314.8515625
Reward v2,train,15,response_length/max,1024.0
Reward v2,train,15,response_length/min,57.0
Reward v2,train,15,response_length/clip_ratio,0.0078125
Reward v2,train,15,response_length_non_aborted/mean,314.8515625
Reward v2,train,15,response_length_non_aborted/max,1024.0
Reward v2,train,15,response_length_non_aborted/min,57.0
Reward v2,train,15,response_length_non_aborted/clip_ratio,0.0078125
Reward v2,train,15,response/aborted_ratio,0.0
Reward v2,train,15,prompt_length/mean,353.125
Reward v2,train,15,prompt_length/max,381.0
Reward v2,train,15,prompt_length/min,345.0
Reward v2,train,15,prompt_length/clip_ratio,0.0
Reward v2,train,15,num_turns/min,2.0
Reward v2,train,15,num_turns/max,8.0
Reward v2,train,15,num_turns/mean,4.90625
Reward v2,train,15,reward_v2/answer_reward/mean,0.3245318223443224
Reward v2,train,15,reward_v2/marginal_evidence_reward/mean,0.54296875
Reward v2,train,15,reward_v2/current_beta/mean,0.07704918032786885
Reward v2,train,15,reward_v2/wasted_search_count/mean,0.3671875
Reward v2,train,15,reward_v2/wasted_search_penalty/mean,0.0010663060897435897
Reward v2,train,15,reward_v2/total_reward/mean,0.3653008133857263
Reward v2,train,15,reward_v2/search_count/mean,1.453125
Reward v2,train,15,reward_v2/useful_search_count/mean,1.0859375
Reward v2,train,15,reward_v2/unique_support_count/mean,1.0859375
Reward v2,train,15,reward_v2/multi_search/mean,0.359375
Reward v2,train,15,reward_v2/evidence_gain_per_search/mean,0.4010416666666667
Reward v2,train,15,reward_v2/repeated_search_count/mean,0.0234375
Reward v2,train,15,timing_s/start_profile,5.053170025348663e-05
Reward v2,train,15,timing_s/agent_loop/generate_sequences/min,1.271196249872446
Reward v2,train,15,timing_s/agent_loop/generate_sequences/max,14.962092405185103
Reward v2,train,15,timing_s/agent_loop/generate_sequences/mean,2.310121578644612
Reward v2,train,15,timing_s/agent_loop/tool_calls/min,0.0
Reward v2,train,15,timing_s/agent_loop/tool_calls/max,0.008993428200483322
Reward v2,train,15,timing_s/agent_loop/tool_calls/mean,0.0027078334387624636
Reward v2,train,15,timing_s/agent_loop/slowest/generate_sequences,14.962092405185103
Reward v2,train,15,timing_s/agent_loop/slowest/tool_calls,0.00371718592941761
Reward v2,train,15,timing_s/agent_loop/slowest/prompt_length,347.0
Reward v2,train,15,timing_s/agent_loop/slowest/response_length,991.0
Reward v2,train,15,timing_s/gen,26.428248140960932
Reward v2,train,15,timing_s/reward,0.04788256622850895
Reward v2,train,15,timing_s/old_log_prob,52.88389942981303
Reward v2,train,15,timing_s/ref,58.244115583598614
Reward v2,train,15,timing_s/adv,0.004978852346539497
Reward v2,train,15,timing_s/update_actor,226.2741296608001
Reward v2,train,15,timing_s/dump_rollout_generations,0.08669254183769226
Reward v2,train,15,timing_s/step,363.99154108017683
Reward v2,train,15,timing_s/stop_profile,4.918500781059265e-05
Reward v2,train,15,timing_per_token_ms/gen,0.6557715228148416
Reward v2,train,15,timing_per_token_ms/update_actor,2.6464500960316264
Reward v2,train,15,timing_per_token_ms/ref,0.6812097587583609
Reward v2,train,15,timing_per_token_ms/adv,5.823151011730269e-05
Reward v2,train,15,perf/total_num_tokens,85501.0
Reward v2,train,15,perf/time_per_step,363.99154108017683
Reward v2,train,15,perf/throughput,58.72457897391536
Reward v2,train,16,total_reward,0.47529307547814204
Reward v2,train,16,total_reward_std,0.4729274092485205
Reward v2,train,16,answer_reward,0.4244791666666667
Reward v2,train,16,answer_reward_std,0.46321237133183424
Reward v2,train,16,task_reward,0.4244791666666667
Reward v2,train,16,task_reward_std,0.46321237133183424
Reward v2,train,16,marginal_evidence_reward,0.69921875
Reward v2,train,16,current_beta,0.07540983606557378
Reward v2,train,16,wasted_search_penalty,0.0019140625
Reward v2,train,16,search_count,1.65625
Reward v2,train,16,useful_search_count,1.3984375
Reward v2,train,16,wasted_search_count,0.2578125
Reward v2,train,16,unique_support_count,1.3984375
Reward v2,train,16,multi_search,0.5234375
Reward v2,train,16,evidence_gain_per_search,0.4453125
Reward v2,train,16,repeated_search_count,0.0546875
Reward v2,train,16,em,0.3828125
Reward v2,train,16,f1,0.4661458333333333
Reward v2,train,16,valid_answer,0.84375
Reward v2,train,16,zero_variance_group_ratio,0.46875
Reward v2,train,16,trajectory_count,128.0
Reward v2,train,16,group_count,32.0
Reward v2,train,16,actor/entropy,0.030454521998763084
Reward v2,train,16,actor/pg_clipfrac,0.0
Reward v2,train,16,actor/ppo_kl,0.0
Reward v2,train,16,actor/pg_clipfrac_lower,0.0
Reward v2,train,16,actor/kl_loss,0.004294306341542153
Reward v2,train,16,actor/kl_coef,0.0010000000000000005
Reward v2,train,16,actor/pg_loss,6.504706107079983e-09
Reward v2,train,16,actor/grad_norm,3.7843985557556152
Reward v2,train,16,perf/mfu/actor,0.0
Reward v2,train,16,perf/max_memory_allocated_gb,62.04051065444946
Reward v2,train,16,perf/max_memory_reserved_gb,70.203125
Reward v2,train,16,perf/cpu_memory_used_gb,388.73318099975586
Reward v2,train,16,actor/lr,1e-06
Reward v2,train,16,training/global_step,16.0
Reward v2,train,16,training/epoch,0.0
Reward v2,train,16,critic/score/mean,0.4752930700778961
Reward v2,train,16,critic/score/max,1.0754098892211914
Reward v2,train,16,critic/score/min,0.0
Reward v2,train,16,critic/rewards/mean,0.4752930700778961
Reward v2,train,16,critic/rewards/max,1.0754098892211914
Reward v2,train,16,critic/rewards/min,0.0
Reward v2,train,16,critic/true_reward/mean,0.4752930700778961
Reward v2,train,16,critic/true_reward/max,1.0754098892211914
Reward v2,train,16,critic/true_reward/min,0.0
Reward v2,train,16,critic/advantages/max,1.4999970197677612
Reward v2,train,16,critic/advantages/min,-1.4999971389770508
Reward v2,train,16,critic/advantages/mean,-0.025601254776120186
Reward v2,train,16,critic/advantages/std,0.8645976185798645
Reward v2,train,16,critic/advantages/abs_mean,0.7812169194221497
Reward v2,train,16,critic/advantages/extreme_count,0.0
Reward v2,train,16,critic/advantages/abs_max,1.4999971389770508
Reward v2,train,16,critic/returns/max,1.4999970197677612
Reward v2,train,16,critic/returns/min,-1.4999971389770508
Reward v2,train,16,critic/returns/mean,-0.025601254776120186
Reward v2,train,16,response_length/mean,320.4609375
Reward v2,train,16,response_length/max,950.0
Reward v2,train,16,response_length/min,144.0
Reward v2,train,16,response_length/clip_ratio,0.0
Reward v2,train,16,response_length_non_aborted/mean,320.4609375
Reward v2,train,16,response_length_non_aborted/max,950.0
Reward v2,train,16,response_length_non_aborted/min,144.0
Reward v2,train,16,response_length_non_aborted/clip_ratio,0.0
Reward v2,train,16,response/aborted_ratio,0.0
Reward v2,train,16,prompt_length/mean,350.78125
Reward v2,train,16,prompt_length/max,372.0
Reward v2,train,16,prompt_length/min,345.0
Reward v2,train,16,prompt_length/clip_ratio,0.0
Reward v2,train,16,num_turns/min,4.0
Reward v2,train,16,num_turns/max,8.0
Reward v2,train,16,num_turns/mean,5.3125
Reward v2,train,16,reward_v2/answer_reward/mean,0.4244791666666667
Reward v2,train,16,reward_v2/marginal_evidence_reward/mean,0.69921875
Reward v2,train,16,reward_v2/current_beta/mean,0.07540983606557375
Reward v2,train,16,reward_v2/wasted_search_count/mean,0.2578125
Reward v2,train,16,reward_v2/wasted_search_penalty/mean,0.0019140625
Reward v2,train,16,reward_v2/total_reward/mean,0.4752930754781421
Reward v2,train,16,reward_v2/search_count/mean,1.65625
Reward v2,train,16,reward_v2/useful_search_count/mean,1.3984375
Reward v2,train,16,reward_v2/unique_support_count/mean,1.3984375
Reward v2,train,16,reward_v2/multi_search/mean,0.5234375
Reward v2,train,16,reward_v2/evidence_gain_per_search/mean,0.4453125
Reward v2,train,16,reward_v2/repeated_search_count/mean,0.0546875
Reward v2,train,16,timing_s/start_profile,4.781968891620636e-05
